RatingID,MovieID,UserID,RatingValue,Comment,RatingDate
119,199,82,7.8,Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Görsel efektleriyle izleyiciyi büyülüyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.,2020-04-05
120,62,147,1.3,"Görsel efektleriyle izleyiciyi büyülüyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Gerilim dolu sahneleri ile nefes kesen bir yapım. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.",2007-04-05
121,55,106,7.8,Tarihi olayları özgün bir perspektiften yorumluyor. Çocukluk anıları ve aile bağlarını merkezine alıyor. Görsel efektleriyle izleyiciyi büyülüyor. Doğa ve insan ilişkisini estetik bir dille ele alıyor.,1996-12-15
122,156,185,1.5,Doğa ve insan ilişkisini estetik bir dille ele alıyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Görsel efektleriyle izleyiciyi büyülüyor.,2009-10-21
123,262,13,1.1,Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Görsel efektleriyle izleyiciyi büyülüyor. Toplumsal mesajlar içeren çarpıcı bir yapım.,2011-11-26
124,199,168,9.9,Toplumsal mesajlar içeren çarpıcı bir yapım. Psikolojik derinliği olan karakterlere odaklanıyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var.,2023-02-19
125,147,128,6.5,"Film, izleyiciyi derin bir maceraya sürüklüyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var.",2006-06-26
126,26,6,9.4,Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Doğa ve insan ilişkisini estetik bir dille ele alıyor.,2003-04-21
127,82,50,4.3,Unutulmaz sahneleriyle hafızalarda yer ediniyor. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor.,1986-05-27
128,39,144,6.9,"Yerli kültür motiflerini başarılı şekilde yansıtıyor. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Gerilim dolu sahneleri ile nefes kesen bir yapım. Sinema tarihine adını yazdıracak bir yapım.",2009-09-23
129,73,135,9.4,Gerilim dolu sahneleri ile nefes kesen bir yapım. Renk paleti ve sinematografisiyle dikkat çekiyor. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye.,2023-02-15
130,16,244,1.1,Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer.,1985-08-30
131,234,297,3.5,Tarihi olayları özgün bir perspektiften yorumluyor. Doğa ve insan ilişkisini estetik bir dille ele alıyor.,2025-04-02
132,246,33,2.9,"Çocukluk anıları ve aile bağlarını merkezine alıyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Film, izleyiciyi derin bir maceraya sürüklüyor. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Toplumsal mesajlar içeren çarpıcı bir yapım.",1987-10-03
133,222,239,2.6,"Doğa ve insan ilişkisini estetik bir dille ele alıyor. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor.",2003-07-03
134,33,144,3.5,"Görsel efektleriyle izleyiciyi büyülüyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Film, izleyiciyi derin bir maceraya sürüklüyor. Çocukluk anıları ve aile bağlarını merkezine alıyor. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer.",2023-12-03
135,230,1,1.4,Psikolojik derinliği olan karakterlere odaklanıyor. Tarihi olayları özgün bir perspektiften yorumluyor. Toplumsal mesajlar içeren çarpıcı bir yapım. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye.,2023-03-02
136,25,147,1.8,Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Toplumsal mesajlar içeren çarpıcı bir yapım. Psikolojik derinliği olan karakterlere odaklanıyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor.,2018-03-02
137,192,191,6.0,Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Renk paleti ve sinematografisiyle dikkat çekiyor.,2017-07-30
138,178,209,6.2,Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Yerli kültür motiflerini başarılı şekilde yansıtıyor. Sinema tarihine adını yazdıracak bir yapım.,2004-10-21
139,76,254,4.2,Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Sanatsal ve estetik açıdan başarılı bir film. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli.,2023-02-23
140,184,239,7.8,"Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor.",2017-03-22
141,75,175,8.7,Görsel efektleriyle izleyiciyi büyülüyor. Tarihi olayları özgün bir perspektiften yorumluyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.,2010-02-25
142,42,215,9.9,Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Gerilim dolu sahneleri ile nefes kesen bir yapım.,2020-04-03
143,295,3,9.4,Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Çocukluk anıları ve aile bağlarını merkezine alıyor.,2009-09-17
144,172,251,3.9,Psikolojik derinliği olan karakterlere odaklanıyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Çocukluk anıları ve aile bağlarını merkezine alıyor.,1980-06-28
145,202,113,4.2,Tarihi olayları özgün bir perspektiften yorumluyor. Yerli kültür motiflerini başarılı şekilde yansıtıyor. Gerilim dolu sahneleri ile nefes kesen bir yapım. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Renk paleti ve sinematografisiyle dikkat çekiyor.,2022-12-10
146,233,80,7.4,Toplumsal mesajlar içeren çarpıcı bir yapım. Sanatsal ve estetik açıdan başarılı bir film.,1996-11-23
147,37,157,7.8,Görsel efektleriyle izleyiciyi büyülüyor. Psikolojik derinliği olan karakterlere odaklanıyor. Renk paleti ve sinematografisiyle dikkat çekiyor. Gerilim dolu sahneleri ile nefes kesen bir yapım.,1994-11-06
148,98,13,1.3,Görsel efektleriyle izleyiciyi büyülüyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor.,2008-05-12
149,37,35,5.1,Unutulmaz sahneleriyle hafızalarda yer ediniyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor.,1995-05-15
150,207,6,6.4,Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Görsel efektleriyle izleyiciyi büyülüyor. Sinema tarihine adını yazdıracak bir yapım.,2024-11-30
151,220,245,6.5,Çocukluk anıları ve aile bağlarını merkezine alıyor. Toplumsal mesajlar içeren çarpıcı bir yapım.,2024-03-31
152,17,256,4.2,Tarihi olayları özgün bir perspektiften yorumluyor. Toplumsal mesajlar içeren çarpıcı bir yapım. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Yerli kültür motiflerini başarılı şekilde yansıtıyor.,2001-09-04
153,276,51,7.2,"Çocukluk anıları ve aile bağlarını merkezine alıyor. Toplumsal mesajlar içeren çarpıcı bir yapım. Film, izleyiciyi derin bir maceraya sürüklüyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.",2025-05-15
154,20,250,5.3,Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer.,2010-12-13
155,49,233,7.7,"Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Toplumsal mesajlar içeren çarpıcı bir yapım. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor.",2023-02-17
156,166,159,8.0,"Görsel efektleriyle izleyiciyi büyülüyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Unutulmaz sahneleriyle hafızalarda yer ediniyor. Gerilim dolu sahneleri ile nefes kesen bir yapım. Film, izleyiciyi derin bir maceraya sürüklüyor.",2023-05-25
157,66,15,5.0,Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Tarihi olayları özgün bir perspektiften yorumluyor.,2014-09-17
158,290,199,6.9,Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Doğa ve insan ilişkisini estetik bir dille ele alıyor.,2022-01-21
159,61,265,2.6,"Sinema tarihine adını yazdıracak bir yapım. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli.",2019-01-06
160,219,57,9.7,Görsel efektleriyle izleyiciyi büyülüyor. Toplumsal mesajlar içeren çarpıcı bir yapım.,2020-09-26
161,249,128,4.5,"Yerli kültür motiflerini başarılı şekilde yansıtıyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor.",1999-04-04
162,155,94,4.1,Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Tarihi olayları özgün bir perspektiften yorumluyor. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Gerilim dolu sahneleri ile nefes kesen bir yapım. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor.,1997-01-17
163,72,68,6.1,"Toplumsal mesajlar içeren çarpıcı bir yapım. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Tarihi olayları özgün bir perspektiften yorumluyor. Unutulmaz sahneleriyle hafızalarda yer ediniyor. Film, izleyiciyi derin bir maceraya sürüklüyor.",2024-10-14
164,269,189,5.9,"Toplumsal mesajlar içeren çarpıcı bir yapım. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Unutulmaz sahneleriyle hafızalarda yer ediniyor. Psikolojik derinliği olan karakterlere odaklanıyor.",2025-02-13
165,217,35,1.8,Toplumsal mesajlar içeren çarpıcı bir yapım. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer.,2022-05-14
166,71,62,2.5,Çocukluk anıları ve aile bağlarını merkezine alıyor. Görsel efektleriyle izleyiciyi büyülüyor. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor.,1980-03-01
167,280,192,3.4,Çocukluk anıları ve aile bağlarını merkezine alıyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor.,2020-01-02
168,299,212,6.0,Görsel efektleriyle izleyiciyi büyülüyor. Sanatsal ve estetik açıdan başarılı bir film. Sinema tarihine adını yazdıracak bir yapım.,1991-05-25
169,69,201,4.3,Gerilim dolu sahneleri ile nefes kesen bir yapım. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor.,2009-04-02
170,137,300,1.1,Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Toplumsal mesajlar içeren çarpıcı bir yapım.,2025-10-19
171,110,97,5.3,Gerilim dolu sahneleri ile nefes kesen bir yapım. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.,2024-04-18
172,284,278,2.3,Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Sanatsal ve estetik açıdan başarılı bir film. Yerli kültür motiflerini başarılı şekilde yansıtıyor.,2010-08-04
173,35,245,9.9,Doğa ve insan ilişkisini estetik bir dille ele alıyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor.,2024-01-12
174,127,212,9.4,"Unutulmaz sahneleriyle hafızalarda yer ediniyor. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Yerli kültür motiflerini başarılı şekilde yansıtıyor. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli.",2018-03-24
175,203,15,7.0,Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer.,2014-04-27
176,66,246,9.5,Renk paleti ve sinematografisiyle dikkat çekiyor. Yerli kültür motiflerini başarılı şekilde yansıtıyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var.,2019-08-01
177,267,148,8.0,"Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Film, izleyiciyi derin bir maceraya sürüklüyor. Unutulmaz sahneleriyle hafızalarda yer ediniyor. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Psikolojik derinliği olan karakterlere odaklanıyor.",2023-08-08
178,44,75,6.8,Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Renk paleti ve sinematografisiyle dikkat çekiyor.,2024-05-02
179,175,156,6.4,Toplumsal mesajlar içeren çarpıcı bir yapım. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Yerli kültür motiflerini başarılı şekilde yansıtıyor.,2022-01-09
180,287,294,5.2,Tarihi olayları özgün bir perspektiften yorumluyor. Toplumsal mesajlar içeren çarpıcı bir yapım.,1996-02-27
181,176,273,6.5,Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Renk paleti ve sinematografisiyle dikkat çekiyor.,2022-08-06
182,138,139,3.6,Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Doğa ve insan ilişkisini estetik bir dille ele alıyor.,2025-11-27
183,98,179,2.7,Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Çocukluk anıları ve aile bağlarını merkezine alıyor. Unutulmaz sahneleriyle hafızalarda yer ediniyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş.,2014-11-14
184,136,218,7.9,Yerli kültür motiflerini başarılı şekilde yansıtıyor. Tarihi olayları özgün bir perspektiften yorumluyor. Sinema tarihine adını yazdıracak bir yapım.,2008-06-12
185,98,186,5.9,Görsel efektleriyle izleyiciyi büyülüyor. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Doğa ve insan ilişkisini estetik bir dille ele alıyor. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor.,2023-12-25
186,89,61,6.7,Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Renk paleti ve sinematografisiyle dikkat çekiyor. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli.,2012-01-28
187,94,255,3.2,Tarihi olayları özgün bir perspektiften yorumluyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Doğa ve insan ilişkisini estetik bir dille ele alıyor. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Psikolojik derinliği olan karakterlere odaklanıyor.,2012-05-29
188,175,75,6.5,"Gerilim dolu sahneleri ile nefes kesen bir yapım. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Psikolojik derinliği olan karakterlere odaklanıyor. Film, izleyiciyi derin bir maceraya sürüklüyor.",1996-11-07
189,35,97,9.4,Psikolojik derinliği olan karakterlere odaklanıyor. Doğa ve insan ilişkisini estetik bir dille ele alıyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Unutulmaz sahneleriyle hafızalarda yer ediniyor.,2012-06-06
190,102,137,9.8,Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Gerilim dolu sahneleri ile nefes kesen bir yapım. Toplumsal mesajlar içeren çarpıcı bir yapım. Unutulmaz sahneleriyle hafızalarda yer ediniyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.,2002-04-15
191,161,62,2.6,"Yerli kültür motiflerini başarılı şekilde yansıtıyor. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş.",2023-10-14
192,56,281,3.4,Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Çocukluk anıları ve aile bağlarını merkezine alıyor.,2016-01-02
193,217,105,9.0,"Film, izleyiciyi derin bir maceraya sürüklüyor. Gerilim dolu sahneleri ile nefes kesen bir yapım.",2022-03-23
194,173,142,4.9,Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Doğa ve insan ilişkisini estetik bir dille ele alıyor.,2023-08-06
195,137,283,8.6,"Film, izleyiciyi derin bir maceraya sürüklüyor. Psikolojik derinliği olan karakterlere odaklanıyor. Doğa ve insan ilişkisini estetik bir dille ele alıyor.",2017-11-10
196,163,113,8.3,"Görsel efektleriyle izleyiciyi büyülüyor. Psikolojik derinliği olan karakterlere odaklanıyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Film, izleyiciyi derin bir maceraya sürüklüyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor.",1994-06-01
197,47,293,8.3,Gerilim dolu sahneleri ile nefes kesen bir yapım. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer.,2002-03-14
198,209,114,5.1,Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş.,1997-09-17
199,55,2,7.0,Doğa ve insan ilişkisini estetik bir dille ele alıyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Görsel efektleriyle izleyiciyi büyülüyor.,2000-06-03
200,119,52,4.7,Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Sanatsal ve estetik açıdan başarılı bir film. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var.,1991-09-05
